PMID	title	abstract
29797481	refining area of occupancy to meshd019484 the modifiable areal unit problem in meshd004463 and conservation	the modifiable areal unit problem is prevalent across many aspects of meshd062206 within meshd004463 and conservation the problem is particularly manifested when calculating meshd008795 for extinction meshd012306 estimation for example area of occupancy aoo although embedded in the international union for the conservation of meshd019368 iucn red list meshq000592 aoo is often not used or is poorly applied we evaluated new and existing meshq000379 for calculating aoo from meshq000453 meshd011996 and devised a meshd008722 for determining the minimum aoo with a meshd003020 grid we evaluated the meshd000071038 shape origin and meshd012399 with real-world and simulated data and reviewed the effects on aoo values and possible impacts for species already assessed on the iucn red list the aoo varied by up to 80 and a ratio of meshd002477 to points of 1121 yielded the maximum variation in the number of occupied meshd002477 these meshq000175 potentially impact 3 of existing species on the iucn red list and species not yet assessed our new meshd008722 combined grid meshd012399 and moving grid origin and gave fast robust and reproducible results and in the majority of cases achieved the minimum aoo as well as determining minimum aoo our meshd008722 yielded a meshd016001 that should be incorporated into existing tools that support species meshd018570 we recommend when recording aoo and other areal measurements that the meshq000379 summary meshd020500 across multiple iterations angle and origin of the minimum grid meshd019532 meshd011385 and datum be recorded this meshd014836 meshd007854 to more robust species meshd018570
25476443	meshq000254 of meshd006801 meshd039904 using functional meshd006801 meshd005109	the meshq000706 of meshd000818 products in the derivation and meshd008283 of meshd006801 meshd039904 hpscs limits their possible applications in meshd012106 and in clinics thus one of the major meshd006040 in meshd044968 is the establishment of meshd000818-free conditions to support the meshq000208 and differentiation of meshd006801 meshd013234 meshd006801 meshd005347 produce an meshd005109 ecm which can be extracted without the meshq000706 of meshd003902 sterilized and then used to coat meshd014024 meshq000208 plates we have shown that meshd000066449 meshd000066449 grown on this matrix maintain their pluripotency in the presence of medium conditioned by meshd005347 meshd002477 and that these meshd002477 maintain expression of meshd008565 meshc066584 tra1-60 tra1-81 meshd000469 activity and specific intracellular markers nanog oct-4 tert foxd3 in meshd000066449 this meshq000254 system reduces exposure of hpscs to meshd061252 and meshd000818 ingredients thereby limiting the meshd012306 of pathogenic contamination and additionally facilitating their manipulation herein we present an improved version of our previous protocol for extracting ecm from meshd006801 meshd052816 meshd005347 using a different meshd002021 our new meshd009997 meshd008722 is meshd003902-free reduces meshd003365 and preserves the integrity of the extracted ecm this improved protocol has been validated for undifferentiated-state hpsc meshd008283 more than 40 passages meshd013234 differentiation and for meshd054443
21194483	smed454 meshd064886 unravelling the meshd059467 of schmidtea meshd000086222	meshd005618 meshd010932 are an attractive model for meshd012038 and meshd057905 and have become a promising tool in the field of meshd044968 with the availability of a sequenced meshd010932 meshd016678 the recent application of modern genetic and high-throughput tools has resulted in revitalized interest in these meshd000818 long known for their amazing regenerative capabilities which enable them to regrow even a new meshd006257 after meshd049248 however a detailed description of the meshd010932 meshd059467 is essential for meshd005544 investigation into regenerative processes using meshd010932 as a model system in order to meshd003165 and improve existing meshd058977 we used a 454 meshd059014 approach to analyze the meshd059467 of the meshd010932 species schmidtea meshd000086222 altogether 598435 454-sequencing reads with an average length of 327 bp were assembled together with the 10000 sequences of the s meshd000086222 unigene set using different similarity cutoffs the assembly was then mapped onto the current meshd016678 data remarkably our smed454 meshd064886 contains more than 3 million novel transcribed meshd009711 sequenced for the first meshd013995 a descriptive meshq000032 of meshd010932 splice sites was conducted on those smed454 contigs that mapped univocally to the current meshd016678 assembly meshd017421 allowed us to identify meshd005796 encoding putative meshd011506 with defined structural properties such as transmembrane domains moreover we annotated the smed454 meshd064886 using meshd063990 and identified putative homologues of several meshd005796 meshd005190 that may meshd010988 a key meshd012380 during meshd012038 such as meshd018377 and meshd006728 receptors meshd005801-containing meshd005796 and meshd005796 related to meshd005123 meshq000502 we meshd058028 the first meshd010932 transcript meshd064886 smed454 as an open meshd006295 tool that can be accessed via a web interface smed454 contains significant novel sequence information about most expressed meshd005796 of s meshd000086222 meshq000032 of the annotated data promises to contribute to identification of meshd005796 meshd005190 poorly characterized at a functional level the smed454 meshd059467 data meshd014836 assist in the molecular characterization of s meshd000086222 as a model organism which meshd014836 be useful to a broad scientific meshd012111
29214975	home-based meshd006293 for older people with mild meshd000073496 the homehealth intervention meshq000254 and feasibility rct	mild meshd000073496 or pre-meshd000073496 is common and yet is potentially reversible preventing progression to worsening meshd000073496 may benefit individuals and lower meshd006262meshd012944 meshd003365 however we know little about effective approaches to preventing meshd000073496 progression 1 to develop an evidence- and theory-based home-based meshd006293 intervention for older people with mild meshd000073496 2 to assess feasibility meshd003365 and acceptability of i the intervention and ii a full-scale meshd016896 and meshd003362 randomised controlled trial rct evidence meshd016454 qualitative studies intervention meshq000254 and a feasibility rct with process evaluation intervention development two meshd000078182 including systematic searches of 14 meshd019991 and meshd012042 1990-2016 and 1980-2014 a meshd012196 from inception to 2015 and meshd057766 meshd016454 identified effective components for our intervention we collected data on meshd006292 and potential intervention components from semistructured meshd017203 and meshd017144 with older people meshd000368 65-94 years n  44 meshd017028 n  12 and meshd006262meshd012944 professionals n  27 these data and our evidence meshd016454 fed into meshq000254 of the homehealth intervention in collaboration with older people and multidisciplinary stakeholders homehealth comprised 3-6 sessions with a support meshd009274 trained in behaviour change meshq000379 meshd003142 skills meshd015444 nutrition and meshd000339 participants addressed meshd004532-directed independence and well-being meshd006040 supported through meshq000193 skills meshq000193 enabling individuals to overcome barriers providing meshd005246 maximising meshd009042 and promoting meshd006184 formation feasibility rct single-blind rct individually randomised to homehealth or meshq000628 as usual tau meshd012111 settings in meshd008131 and hertfordshire uk a total of 51 meshd057187 meshd000328 meshd000368  65 years with mild meshd000073496 feasibility - recruitment retention acceptability and intervention meshd003365 clinical and meshd004472 outcome data at 6 months included functioning meshd000073496 status well-being meshd000079225 meshd011788 capability and nhs and societal service utilisationmeshd003365 we successfully recruited to target with good 6-month retention 94 trial meshq000379 were acceptable with minimal missing data individual randomisation was feasible the intervention was acceptable with good fidelity and modest delivery meshd003365 307 per meshd010361 a total of 96 of participants identified at least one meshd006040 which were mostly meshd015444 related 73 we found significantly better functioning barthel meshd020481 168 p  0004 better meshd018737 648 kg p  002 reduced meshd000079225 12-item general meshd006262 meshd011795 -392 p  001 and increased capability-meshd019057 0017 95 meshd016001 ci 0001 to 0031 at 6 months in the intervention meshd001132 than the tau meshd001132 with no differences in other outcomes nhs and meshd017028 support meshd003365 were variable but meshd016424 were lower in the intervention meshd001132 than the tau meshd001132 the main limitation was difficulty maintaining outcome assessor blinding evidence is lacking to inform meshd000073496 meshq000517 service design with no large-scale trials of multidomain interventions from stakeholderpublic perspectives new meshd000073496 meshq000517 services should be personalised and encompass multiple domains particularly socialising and mobility and can be delivered by trained non-meshd013038 our multicomponent meshd006293 intervention was acceptable and delivered at modest meshd003365 our small study shows promise for improving clinical outcomes including functioning and independence a full-scale individually rct is feasible future work a large definitive rct of the homehealth service is warranted this study is registered as prospero crd42014010370 and current controlled trials isrctn11986672 this project was funded by the national institute for meshd006262 meshd012106 nihr meshd013673 programme and meshd014836 be published in full in meshd013673 vol 21 no 73 see the nihr journals meshd007990 website for further project information
24975878	elevated p53 promotes the processing of mir-18a to decrease meshd011960- in meshd005260 meshd006528	the meshd004967 pathway has long been implicated as a meshd009369 protector in meshd005260 meshd006515 hbv-related meshd006528 hcc our previous study identified that meshd047628 er meshd011506 is downregulated in 60 of meshd005260 hcc cases via a mir-18a elevation mediated suppression of er translation this study aims to delineate the mechanism underlying the meshd015854 of mir-18a in meshd005260 hcc the meshq000032 of 77 meshd005260 hcc specimens revealed that mir-18a levels were associated with pre-mir-18a rather than pri-mir-18a levels suggesting an enhanced processing of pri- to pre-mir-18a among a panel of factors involved in meshd035683 processing p53 was identified as a novel regulator for mir-18a maturation process knockdown of p53 by si-meshd012313 decreased the level of mir-18a whereas overexpression of either wild-type or mutant p53 increased its level the meshd001244 between the elevation of mir-18a and the accumulation of p53 mainly caused by somatic meshd009154 was confirmed in the clinical specimens of hbv-related meshd005260 hcc by analyzing the meshd001244 with clinicopathological features activation of this p53mir-18a pathway mainly occurs in younger or noncirrhosis meshd005260 hcc meshd010361 and associated with a trend of worse meshd016424 meshd013534 therefore this study demonstrated a novel meshq000502 of elevatedmutant p53 in regulating the amount of er meshd011506 through its promoting the biogenesis of mir-18a which could meshd007854 to decrease the meshd009369-protective meshq000502 of the meshd004967 pathway in meshd005260 hepatocarcinogenesis
28415969	meshd015780 resistance inappropriate empiric meshq000628 and outcomes among meshd010361 hospitalized with meshd004755 meshd014552 meshd011014 and meshd018805	meshd004351 among gram-negative pathogens is a meshd012307 for inappropriate empiric meshq000628 iet which in turn increases the meshd012306 for meshd009026 we explored the impact of meshd000073182 cre on the meshd012306 of iet and of iet on outcomes in meshd010361 with meshd004756 we conducted a retrospective meshd015331 in premier perspective meshd019991 2009-2013 of 175 us meshd006761 we included all meshd000328 meshd010361 with meshd012111-onset meshq000208-positive meshd014552 uti meshd011014 or meshd018805 as a principal meshd003933 or as a meshq000556 meshd003933 in the setting of meshd012131 treated with meshd000900 within 2 days of admission we employed regression modeling to compute adjusted meshd001244 of presence of cre with meshd012306 of receiving iet and of iet on meshd017052 meshd007902 los and meshd003365 among 40137 meshd010361 presenting to the meshd006761 with an meshd004755 uti meshd011014 or meshd018805 1227 31 were cre in both groups the majority of the cases were uti 514 cre and 543 non-cre those with cre were younger 666-153 vs 691-159 years p  0001 and more likely to be meshd001741 197 vs 140 p  0001 than those with non-cre both chronic charlson score 20-20 vs 19-21 p  0009 and acute by day 2 icu 563 vs 304 p  0001 and meshd012121 358 vs 117 p  0001 meshd017281 were higher among cre than non-cre subjects respectively cre meshd010361 were 3 more likely to receive iet than non-cre 465 vs 118 p  0001 in a regression model cre was a strong predictor of receiving iet adjusted meshd012306 ratio 395 95 meshd016001 35 to 45 p  0001 in turn iet was associated with an adjusted rise in meshd009026 of 12 95 meshd016001 3 to 23 and an excess of 52 days 95 meshd016001 48 56 p  0001 los and 10312 95 meshd016001 9497 11126 p  0001 in meshd003365 in this large us meshd019991 the meshq000453 of cre among meshd010361 with meshd004755 uti meshd011014 or meshd018805 was comparable to other national estimates meshd007239 with cre was associated with a four-fold increased meshd012306 of receiving iet which in turn increased meshd009026 los and meshd003365
24024879	meshd002415 meshd004285 and meshd039981 meshd000485 levels on meshd002648s soft meshd010988	meshd002648s soft meshd010988 are known to harbour meshd039981 hdm meshd000485 but little is known whether they harbour meshd002415 or meshd004285 meshd000485 the objective of the study was to meshd014894 meshd002415 fel d 1 meshd004285 can f 1 and hdm meshd000485 on meshd002648s soft meshd010988 meshd004391 was collected from 40 meshd002648s soft meshd010988 and their meshd001513 data were collected on meshd057805 meshd010067 meshd004391 samples were analysed for fel d 1 can f 1 meshc451162 and meshc451159 by meshd004797 meshd004797 and results are expressed as median levels with inter-quartile ranges thirty-five 875 soft meshd010988 had detectable fel d 1 levels median 073 gg inter-quartile range 026-256 gg while 34 85 had detectable can f 1 levels 120 gg 053-268 correspondingly 32 80 meshd001513 had detectable fel d 1 levels 018 gg 007-101 while 34 85 had detectable can f 1 levels 050 gg 033-106 all meshd001513 and soft meshd010988 had detectable hdm meshd000485 meshc451162  meshc451159 levels with soft meshd010988 containing about three meshd013995 higher levels than meshd001513 in homes with meshd002415 n  10 fel d 1 levels were higher on soft meshd010988 than homes without meshd002415 249 versus 048 gg p  00009 in homes with meshd004285 n  25 can f 1 levels were generally higher on soft meshd010988 138 versus 063 gg p  010 this study has shown that soft meshd010988 can harbour meshd002415 and meshd004285 meshd000485 as well as hdm meshd000485 some with very high levels meshd002415 and meshd004285 meshd010067 resulted in higher fel d 1 and can f 1 levels on soft meshd010988 and meshd001513 the levels of fel d 1 can f 1 and hdm meshd000485 on soft meshd010988 could be of importance to sensitized asthmatic meshd002648
19404829	adapting meshd013058-based platforms for clinical meshd040901 applications the meshd019075 coupled meshd013058 paradigm	single meshd015415 detection is common in meshd000090464 due to the currently available meshd008722 spectrum for various meshd004194 however no specific single meshd015415 could be identified a strategy to overcome this diagnostic void is to shift from single analyte detection to multiplexed meshd015415 profiling mass spectrometric meshq000379 were employed for meshd015415 discovery in meshd001826 the enormous complexity of biofluidic meshd020543 compartments implies upstream fractionation for this reason meshd013058 ms was coupled to meshd015180 meshd002853 surface-enhanced meshd007834 desorptionionization or meshd019075 ce differences in performance and operating characteristics make them differentially suited for routine meshd007753 applications progress in the field of clinical meshd040901 relies not only on the meshq000706 of an adequate technological platform but also on a fast and efficient proteomic meshd057188 including standardized sample preparation proteomic data processing statistical validation of meshd015415 selection and sample meshd002965 based on ce-ms meshq000032 we describe how proteomic meshd013672 can be implemented in a meshd000090464 meshd004777 in the last part of this meshd016454 we give an overview of ce-ms-based meshd000068397 and present information on identity and meshd001688 significance of the identified meshd010455 meshd015415 providing evidence of meshd004194-induced changes in proteolytic processing and meshd011499
23286647	meshd060845 behaviour in an italian non-clinical sample	meshd060845 is associated with significant impairment although traditionally considered as a symptom of meshd009771 ocd some authors have proposed that pathological meshd060845 could be considered as a stand alone condition the meshq000453 of pathological meshd060845 behaviour has been shown to be high in some countries but little is known about the meshq000453 and correlates of meshd060845 in the non-clinical meshd011153 in meshd007558 we studied the meshq000453 of meshd004532-reported meshd060845 behaviour using the italian version of the saving meshd004864-revised as well as the meshd001244 between meshd060845 and various clinical correlates including obsessive-compulsive meshq000175 compulsive buying meshd001007 and meshd003863 the meshq000453 of pathological meshd060845 behaviour in two studies was between 37 and 60 no differences were found between meshd060845 and non-meshd060845 participants with regard to meshd005783 age meshd017533 level of meshq000193 and meshd004651 significant correlations were found between compulsive meshd060845 and obsessive-compulsive meshq000175 and also between meshd060845 and a meshd014894 of compulsive buying even after controlling for meshd001007 and meshd003863 these results indicate that pathological meshd060845 may also be prevalent in meshd007558 and highlight the need for further meshd016021 using validated meshq000295 to assess meshd000067836
21623990	first evidence of genetic meshd001244 between the mif-173gc meshd020641 and meshd011085	the purpose of this study was to investigate whether polymorphism of mif meshd005796 is associated with pcos method of study the mif-173gc meshd020641 snp was detected in 529 pcos meshd010361 and 585 healthy meshd005260 meshq000517 of meshd044466 han ancestry the meshd001244 of the meshd005796 variants with clinical and metabolic parameters and meshd006728 levels was investigated the meshq000453 of meshd005838 and allelotypes of the mif-173gc snp did significantly differ between meshd014930 with pcos and healthy meshq000517 p  0017 and p  0003 respectively they did significantly differ between obese pcos meshd010361 and obese meshq000517 p  0029 and p  0039 respectively the mif-173 cc and cg meshd005838 were associated with higher meshd015992 bmi and meshd049629 whr in both pcos meshd010361 p  0001 p  0001 and normal meshq000517 p  0001 p  0002 the pcos meshd010361 with cc and cg meshd005838 had higher meshd005215 meshd010949 meshd005947 levels p  0001 higher meshd005215 meshd007328 levels p  0001 and higher homa-ir p  0001 compared with meshd010361 with the gg meshd005838 the mif-173gc polymorphism is associated with pcos in meshd044466 han meshd014930 and may contribute to the phenotypic expression of pcos
