PMID	title	abstract
23203190	The MeSHD010703 fraction from MeSHD031286 MeSHD012639 oil: potential and limits for MeSHD000069601 against MeSHD007313 pests.	The MeSHD031286 shrub, MeSHD031286 (MeSHD019665), has been considered as a "miracle MeSHD014197", particularly as a source of alternate fuel. Various extracts of the MeSHD010944 have been reported to have insecticidal/acaricidal or molluscicidal/anthelminthic activities on vectors of medical or MeSHQ000662 interest or on agricultural or non-agricultural pests. Among those extracts, the MeSHD010703 fraction from MeSHD012639 oil has been reported as a promising candidate for MeSHQ000706 as a MeSHD010944-derived protectant of a variety of crops, from a range of pre-harvest and post-harvest MeSHD007313 pests. However, such extracts have not been widely used, despite the "boom" in the MeSHQ000254 of the crop in the tropics during recent years, and societal concerns about overuse of systemic chemical MeSHD010575. There are many potential explanations to such a lack of MeSHQ000706 of MeSHD031286 insecticidal extracts. On the one MeSHD006225, the application of extracts potentially harmful to MeSHD006801 MeSHD006262 on stored MeSHD005502 grain, might not be relevant. The problem of decomposition of MeSHD010703 and other compounds toxic to crop pests in the field needing further evaluation before such extracts can be widely used, may also be a partial explanation. High variability of MeSHD010703 content and hence of insecticidal activity among MeSHD031286 cultivars/MeSHD060146 may be another. Phytotoxicity to crops may be further limitation. Apparent obstacles to a wider application of such extracts are the MeSHD003365 and problems involved with registration and legal approval. On the other MeSHD006225, more studies should be conducted on molluscicidal activity on MeSHD049851 and land MeSHD012908 which are major pests of crops, particularly in conservation MeSHD000383 systems. Further evaluation of MeSHQ000633 to natural enemies of MeSHD007313 pests and studies on other beneficial MeSHD007313 such as pollinators are also needed.
20117850	Unveiling the MeSHD012380 of network and MeSHD049490 in MeSHD055808.	Network and MeSHD049490 offer a novel way of approaching MeSHD055808 by developing models that consider the global physiological MeSHD004777 of MeSHD011506 targets, and the effects of modifying them, without losing the key molecular details. Here we MeSHD016454 some recent advances in network and MeSHD049490 applied to MeSHD006801 MeSHD006262, and discuss how they can have a big impact on some of the most interesting areas of MeSHD055808. In particular, we claim that network MeSHD001695 MeSHD014836 MeSHD010988 a central part in the MeSHQ000254 of novel MeSHD064798 strategies to fight complex multifactorial MeSHD004194, where efficacious MeSHQ000628 MeSHD014836 need to center on altering entire pathways rather than single MeSHD011506. We briefly present new MeSHQ000254 in the two areas where we believe network and system MeSHD001695 strategies are more likely to have an immediate contribution: predictive MeSHD014116 and MeSHD058492.
26554009	Choosing experiments to accelerate collective discovery.	A scientist's choice of MeSHD012106 problem MeSHD000339 his or her personal career trajectory. Scientists' combined choices MeSHD000339 the MeSHC029931 and MeSHD004526 of scientific discovery as a whole. In this MeSHD010209, we infer preferences that shape problem selection from patterns of published MeSHQ000175 and then quantify their MeSHD004526. We represent MeSHD012106 problems as links between scientific entities in a MeSHD019359 network. We then build a generative model of discovery informed by MeSHD036301 on scientific problem selection. We MeSHD019532 salient features from this MeSHD008091 to key network properties: an entity's importance corresponds to its degree centrality, and a problem's difficulty corresponds to the network distance it spans. MeSHD020472 on millions of MeSHD010209 and MeSHD020490 published over 30 years, we MeSHQ000706 this model to infer the typical MeSHD012107 used to explore chemical relationships in biomedicine. This strategy generates conservative MeSHD012106 choices focused on building up MeSHD019359 around important molecules. These choices become more conservative over MeSHD013995. The observed strategy is efficient for initial exploration of the network and supports scientific careers that require steady output, but is inefficient for MeSHD012586 as a whole. Through supercomputer experiments on a sample of the network, we study thousands of alternatives and identify strategies much more efficient at exploring mature MeSHD019359 networks. We find that increased MeSHD012309 and the MeSHD011642 of experimental failures would substantially improve the speed of discovery. We consider institutional shifts in MeSHD005381 making, evaluation, and MeSHD011642 that would help realize these MeSHD004526.
20565164	MeSHD017418 of free-response studies, 1992-2008: assessing the MeSHD009622 reduction model in MeSHD010268.	We MeSHD058028 the results of meta-analyses on 3 types of free-response study: (a) ganzfeld (a technique that enhances a MeSHD003142 anomaly referred to as "psi"); (b) nonganzfeld MeSHD009622 reduction using alleged psi-enhancing MeSHQ000379 such as MeSHD004325 psi, MeSHD019122, MeSHD012063, or MeSHD006990; and (c) standard free response (nonganzfeld, no MeSHD009622 reduction). For the period 1997-2008, a homogeneous MeSHD064886 of 29 ganzfeld studies yielded a mean effect size of 0.142 (Stouffer Z = 5.48, p = 2.13 x 10(-8)). A homogeneous nonganzfeld MeSHD009622 reduction MeSHD064886 of 16 studies yielded a mean effect size of 0.110 (Stouffer Z = 3.35, p = 2.08 x 10(-4)), and a homogeneous MeSHD064886 of 14 standard free-response studies produced a weak negative mean effect size of -0.029 (Stouffer Z = -2.29, p = .989). The mean effect size value of the ganzfeld MeSHD019991 was significantly higher than the mean effect size of the standard free-response MeSHD019991 but was not higher than the effect size of the nonganzfeld MeSHD009622 reduction MeSHD019991 [corrected].We also found that selected participants (believers in the paranormal, meditators, etc.) had a performance advantage over unselected participants, but only if they were in the ganzfeld condition.
27924512	Computational MeSHQ000032 reveals MeSHD035683-MeSHD012333 regulatory network in MeSHD000077277.	MeSHD035683 (MeSHD035683) are known to regulate post-transcriptional MeSHD015870. They are involved in MeSHD063646 and MeSHD009369 progression. The aim of this study was to explore the MeSHD035683-MeSHD012333 regulatory network in MeSHD000077277 (ESCC) using comprehensive computational approaches. In this study we have selected a total of 11 MeSHD035683 from one previously reported study in ESCC. The MeSHD012333 targets of these MeSHD035683 were predicted using various MeSHD000465. The expression profiles of these MeSHD012333 targets were identified on MeSHD020411 experiment MeSHD064886 across ESCC MeSHD014024 samples. Based on the MeSHD035683-MeSHD012333 regulatory relationships, the network was inferred. A total of 23 MeSHD035683-MeSHD012333 regulatory interactions, with 11 MeSHD035683 and 13 MeSHD012333 targets, were inferred in ESCC. The MeSHD035683-MeSHD012333 regulatory network with increased confidence provides insights into the progression of ESCC and may serve as a MeSHD015415 for MeSHD011379 or the aggressiveness of ESCC. However, the results should be examined with further experimental validation.
27212712	VUV photo-processing of PAH MeSHD002412: quantitative study on the ionization versus fragmentation processes.	Interstellar MeSHD011084 (PAHs) are strongly affected by the MeSHD000042 of MeSHD014618 ultraviolet (VUV) MeSHD017785 in the interstellar medium (ISM), yet the branching ratio between ionization and fragmentation is poorly studied. This is crucial for the stability and MeSHD005249 state of PAHs in the ISM in different MeSHD004777, affecting in turn the MeSHD002621, the energy balance, and the contribution of PAHs to the extinction and emission curves. We studied the interaction of PAH MeSHD002412 with VUV MeSHD017785 in the 7 - 20 eV range from the MeSHD017356 SOLEIL beamline, DESIRS. We recorded by action MeSHD013057 the relative intensities of photo-fragmentation and photo-ionization for a set of eight PAH MeSHD002412 ranging in size from 14 to 24 MeSHD002244 atoms, with different structures. At photon energies below ~13.6 eV fragmentation dominates for the smaller species, while for larger species ionization is immediately competitive after the second ionization potential (IP). At higher photon energies, all species behave similarly, the ionization yield gradually increases, leveling off between 0.8 and 0.9 at ~18 eV. Among isomers, PAH structure appears to mainly MeSHD000339 the fragmentation cross section, but not the ionization cross section. We also measured the second IP for all species and the third IP for two of them, all are in good agreement with theoretical ones confirming that PAH MeSHD002412 can be further ionized in the diffuse ISM. Determining actual PAH dication abundances in the ISM MeSHD014836 require detailed modeling. Our measured photo-ionization yields for several PAH MeSHD002412 provide a necessary ingredient for such models.
27655972	Knockdown of Unconventional MeSHD009218 ID Expression Induced Morphological Change in MeSHD009836.	MeSHD009186 is a special multilamellar structure involved in various MeSHQ000502 in the MeSHD009420. In the MeSHD002490, the MeSHD009836 (OL) produces MeSHD009186 and has a unique MeSHQ000033. OLs have a dynamic MeSHD008566 sorting system associated with cytoskeletal MeSHD009938, which aids in the MeSHD004467 of MeSHD009186. Recently, it was reported that the assembly and disassembly of MeSHD008841 is crucial for myelination. However, the partner MeSHD009218 molecule which associates with MeSHD008841 during the myelination process has not yet been identified. One candidate MeSHD009218 is unconventional MeSHD009218 ID (Myo1d) which is distributed throughout MeSHD002490 MeSHD009186; however, its MeSHQ000502 is still unclear. We MeSHD058028 here that Myo1d is expressed during later stages of OL differentiation, together with MeSHD018991 (PLP). In addition, Myo1d is distributed at the leading edge of the MeSHD009186-like MeSHD008566 in cultured OL, colocalizing mainly with MeSHD008841, MeSHD015087 and partially with PLP. Myo1d-knockdown with specific MeSHD034741 induces significant morphological changes such as the retraction of processes and degeneration of MeSHD009186-like MeSHD008566, and finally MeSHD017209. Furthermore, loss of Myo1d by MeSHD034741 results in the impairment of intracellular PLP transport. Together, these results suggest that Myo1d may contribute to MeSHD008566 dynamics either in wrapping or transporting of MeSHD009186 MeSHD008565 during formation and MeSHD008283 of MeSHD009186.
26313191	Effects of MeSHD013696 on the MeSHD015993 Parameters of Trichogramma zahiri (MeSHD006927: Trichogrammatidae), an MeSHD010063 Parasitoid of Dicladispa armigera (Chrysomelidae: MeSHD001517).	The influence of different MeSHD013696 on MeSHD001688 parameters of native MeSHD013180 of Trichogramma zahiri Polaszek (MeSHD006927: Trichogrammatidae), an MeSHD010063 parasitoid of MeSHD012275 hispa, Dicladispa armigera (Olivier) (Chrysomelidae: MeSHD001517), was evaluated in the MeSHD007753 on its host. The key MeSHD001688 parameters of the parasitoid T. zahiri in relation to MeSHD013696 were investigated to find out its candidature as a potential MeSHD061046 of MeSHD012275 hispa. The highest number of MeSHD010063 parasitized by T. zahiri was 15.7 MeSHD010063 per MeSHD005260 at 26 °C, which differed significantly from those at 18, 22, 30, and 34 °C (P < 0.05). MeSHQ000254 duration and MeSHD008136 of T. zahiri decreased as MeSHD013696 increased. MeSHD005298 differed significantly at all constant MeSHD013696. Emergence rates decreased at both high (34 °C) and low ( < 26 °C) MeSHD013696. MeSHD005260-biased MeSHD012744 ranged from 54 to 70% at all constant MeSHD013696. The lower MeSHD013696 threshold for T. zahiri was 6.2 °C for MeSHD008297 and 6.95 °C for MeSHD005260. The upper threshold MeSHD013696 were 35.82 and 35.87 °C for MeSHD008297 and MeSHD005260, respectively. Net reproductive rate (R0) was highest at 26 °C compared with other MeSHD013696. Mean cohort generation MeSHD013995 (tG) and MeSHD011153 doubling MeSHD013995 (tD) decreased as MeSHD013696 increased from 18 to 30 °C. The daily intrinsic rate of increase (rm) and finite rate of increase (λ) were positively correlated with MeSHD013696 ranging from 18 to 30 °C and then decreased at 34 °C. The relevance of our results is discussed in the context of climatic adaptation and MeSHD001688 MeSHQ000517.
18383230	Mycoflora associated with MeSHD032304 muticus growing under an extremely arid desert MeSHD004777 (Aswan region, MeSHD004534).	MeSHD032304 muticus L. (Egyptian MeSHD032304) is one of the desert MeSHD010946 of MeSHD005190 MeSHD019657. The MeSHD010944 produces pharmaceutically important compounds (tropane MeSHD000470) as MeSHQ000556 metabolites. In the present study, we describe mycoflora of H. muticus grown in four different locations in Egyptian southern desert (Aswan region): Aswan MeSHD014495 campus, Wadi Allaqi down MeSHD045483 part, Aswan MeSHD059028 road, and Sahari city. Eighty-one species and two varieties belonging to 31 genera were isolated from MeSHD012987 surrounding H. muticus MeSHD010944, the surface of the MeSHD010944, and inside the MeSHD010944 as endophytic MeSHD005658. MeSHD001230 was the most common genus in all study areas. The highest number of genera and species of MeSHD005658 were recorded in Aswan MeSHD014495 campus followed by Aswan MeSHD059028 road. Fungal diversity MeSHQ000032 revealed that these two locations have higher fungal diversity compared to other two locations. A higher number of fungal species were isolated from MeSHD058441 MeSHD012987 and rhizoplane than from non-MeSHD058441 and other MeSHD010944 organs. Endophytic MeSHD005658 were isolated from all MeSHD010944 parts of H. muticus. MeSHD003142 between H. muticus MeSHD010944 and MeSHD005658 under desert conditions both in MeSHD058441 and inside the MeSHD010944 are deduced.
22829625	Nebula--a web-server for advanced MeSHD000081204 MeSHD000078332.	MeSHD000081204 consists of MeSHD047369 and MeSHD059014 of the extracted MeSHD004247 fragments. It is the technique of choice for accurate characterization of the MeSHD001665 of MeSHD014157 and other MeSHD004247-associated MeSHD011506. We present a web service, Nebula, which allows inexperienced users to perform a complete MeSHD019295 MeSHQ000032 of MeSHD000081204 data. Nebula was designed for both bioinformaticians and biologists. It is based on the MeSHD055608 open source framework. MeSHD055608 already includes a large number of functionalities for mapping reads and peak calling. We added the following to MeSHD055608: (i) peak calling with FindPeaks and a module for MeSHD047468 MeSHD011786, (ii) de novo motif discovery with ChIPMunk, (iii) calculation of the density and the cumulative MeSHQ000600 of peak locations relative to MeSHD005796 MeSHD024363, (iv) annotation of peaks with genomic features and (v) annotation of MeSHD005796 with peak information. Nebula generates the graphs and the enrichment MeSHD020500 at each step of the process. During Steps 3-5, Nebula optionally repeats the MeSHQ000032 on a MeSHQ000517 MeSHD064886 and compares these results with those from the main MeSHD064886. Nebula can also incorporate MeSHD015870 (or MeSHD005796 modulation) data during these steps. In summary, Nebula is an innovative web service that provides an advanced MeSHD000081204 MeSHQ000032 pipeline providing ready-to-publish results. Nebula is available at http://nebula.curie.fr/ SUPPLEMENTARY INFORMATION: Supplementary data are available at MeSHD019295 online.
19889212	Recurrent microdeletion at 17q12 as a cause of Mayer-Rokitansky-Kuster-Hauser (MRKH) MeSHD013577: two MeSHD002363.	MeSHC537371 (MRKH) consists of MeSHQ000151 MeSHQ000002 of the MeSHD014599 and the upper part of MeSHD014621 due to anomalous MeSHQ000254 of Müllerian ducts, either isolated or associated with other MeSHQ000151 MeSHQ000002, including renal, skeletal, MeSHD006309 and MeSHD006321 MeSHQ000002. This disorder has an MeSHD015994 of approximately 1 in 4500 MeSHD007231 MeSHD014930 and the aetiology is poorly understood. we MeSHD058028 on two MeSHD010361 affected by MeSHC537371 in which array-CGH MeSHQ000032 disclosed an identical deletion spanning 1.5 Mb of genomic MeSHD004247 at MeSHD002875 17q12. One MeSHD010361 was affected by complete absence of MeSHD014599 and MeSHD014621, with bilaterally normal MeSHD010053, while the other displayed MeSHQ000002 of the upper part of MeSHD014621, right unicornuate MeSHD014599, non cavitating rudimentary left MeSHD006733 and bilaterally MeSHD021782. The deletion encompassed two candidate MeSHD005796, TCF2 and LHX1. Mutational MeSHQ000175 of these MeSHD005796 in a selected group of 20 MRKH MeSHD005260 without 17q12 deletion was negative. Deletion 17q12 is a rare albeit recurrent anomaly mediated by MeSHD056916, previously reported in subjects with developmental MeSHD007668 MeSHQ000002 and diabetes. The present two MeSHD010361 expand the clinical spectrum associated with this imbalance and suggest that this region is a candidate locus for a subset of MeSHC537371 individuals, with or without renal MeSHQ000002.
23610137	How do MeSHD010361 with MeSHD006333 with preserved ejection fraction die?	MeSHD032882 how MeSHD010361 with MeSHD006333 with preserved ejection fraction (HFPEF) die provides insight into the MeSHD019021 and MeSHQ000503 of this complex MeSHD013577, thereby allowing better prediction of response to MeSHQ000628 in designing MeSHD016430. This MeSHD016454 summarizes the current state of MeSHD019359 surrounding MeSHD009026, modes of MeSHD003643, and MeSHD011379 in HFPEF. Despite the lack of MeSHD003020 reporting, the following conclusions may be drawn from previous studies. The MeSHD009026 burden of HFPEF is substantial, ranging from 10% to 30% annually, and higher in MeSHD016021 than in MeSHD016430. MeSHD009026 compared with MeSHD006333 with reduced ejection fraction (HFREF) appear to be strongly influenced by the type of study, but are clearly elevated compared with age- and co-MeSHD009017-matched MeSHQ000517 without MeSHD006333. The majority of MeSHD003643 in HFPEF are cardiovascular MeSHD003643, comprising 51-60% of MeSHD003643 in MeSHD016021 and ∼70% in MeSHD016430. Among cardiovascular MeSHD003643, MeSHD003645 and MeSHD006333 MeSHD003643 are the leading cardiac modes of MeSHD003643 in HFPEF MeSHD016430. Compared with HFREF, the proportions of cardiovascular MeSHD003643, MeSHD003645, and MeSHD006333 MeSHD003643 are lower in HFPEF. Conversely, non-cardiovascular MeSHD003643 constitute a higher proportion of MeSHD003643 in HFPEF than in HFREF, particularly in MeSHD016021, where this difference may be related to fewer coronary MeSHD006321 MeSHD003643 in HFPEF. Key MeSHD009026 MeSHD012307, including age, MeSHD005783, MeSHD015992, burden of co-MeSHD009017, and MeSHD003324, offer some explanation for the differences in MeSHD009026 observed across studies.
18505928	Identification and functional characterization of the MeSHD006801 MeSHD005982 P1 MeSHD005796 as a novel transcriptional target of the p53 MeSHD016147.	The MeSHD005982 P1 (GSTP1) is involved in multiple cellular MeSHQ000502, including phase II MeSHQ000378, stress response, signaling, and MeSHD017209. The mechanisms underlying the significantly high GSTP1 expression in many MeSHD006801 MeSHD009369 are, however, currently not well understood. We MeSHD058028 here that the GSTP1 MeSHD005796 is a heretofore unrecognized downstream transcriptional target of the MeSHD009369 suppressor p53. We identified a p53-binding motif comprising two consecutive half-sites located in MeSHD007438 4 of the GSTP1 MeSHD005796 and is highly homologous to MeSHD032921 p53-binding motifs in other p53-responsive MeSHD005796. Using a combination of MeSHD024202 and MeSHD003850 footprinting analyses, we showed that wild-type p53 MeSHD011506 binds to the GSTP1 p53 motif and MeSHD008156 reporter assays showed the motif to be transcriptionally functional in MeSHD006801 MeSHD009369 MeSHD002477. In a MeSHD013696-sensitive p53-mutant MeSHD002477, levels of both p21/WAF1 and GSTP1 MeSHD005796 transcripts increased MeSHD013995 dependently when MeSHD002477 were switched from the inactive mutant state to the wild-type p53 state. MeSHD034741-mediated reduction of p53 expression resulted in a specific decrease in GSTP1 expression and in MeSHD009369 MeSHD002477 with mutated p53; adenovirally mediated expression of wild-type p53 increased GSTP1 expression significantly. In a panel of early-passage MeSHD001932 MeSHQ000208 from MeSHD010361, high levels of GSTP1 transcripts and MeSHD011506 were associated with wild-type p53 and, conversely, low GSTP1 levels with mutant p53. p53 expression knockdown by MeSHD034741 increased MeSHD002945 MeSHD012680. The MeSHD001076 of wild-type p53 to transcriptionally activate the MeSHD006801 GSTP1 MeSHD005796 defines a novel mechanism of protecting the MeSHD016678 and, potentially, of MeSHD009369 MeSHD004351.
22772414	[Clinical MeSHQ000032 of 48 cases of MeSHD016030 from MeSHD003643 MeSHD014019].	To evaluate the recovery of MeSHD010361 with MeSHD007676 (MeSHD007676) receiving MeSHD007668 MeSHD019737 from MeSHD003643 MeSHD014019, and to assess MeSHD006085 in MeSHD002681 from this type of MeSHD014019. A total of 48 cases of MeSHD010361 with MeSHD007676 have received the MeSHD007668 from MeSHD003643 MeSHD014019 in our MeSHD006761 between February 2010 and March 2012. We retrospectively analyzed data on the preoperative and postoperative MeSHD044967 MeSHD003404 concentrations, on the MeSHD013534 of recipients and MeSHD064591 with a view to investigating MeSHD011379 after this type of MeSHD007668 MeSHD019737. Primary non-MeSHQ000502 (PNF) did not occur in any of the 48 recipients. MeSHD051799 (DGF) occurred in 18 of 48 (37.5%) of MeSHD007668 from MeSHD003643 MeSHD014019, but the MeSHQ000453 of DGF did not adversely influence MeSHD010361's MeSHD013534 (P=0.098) or MeSHD006085 (P=0.447). Seven of 48 (14.6%) recipients lost their MeSHD019737. Over a median follow-up period of 8 months (range 0.5-23 months), 39 of 41(95.1%) recipients' MeSHD019737 MeSHQ000502 had fully recovered. The actuarial MeSHD019737 and MeSHD010361's MeSHD015996 at 1, 3, 6 and 12 months after MeSHQ000637 were 95.7%, 93.0%, 90.0%, 87.5%, and 100%, 94.9%, 90%, 87.5%, respectively. As the MeSHD020485 of donation after MeSHD001926 (DBD) has not been ratified in MeSHD002681, the MeSHQ000706 of MeSHD007668 from MeSHD003643 MeSHD014019 might be an effective way to increase the number of MeSHD007668 available for MeSHQ000637 here. Our experience indicates good short- and mid-term outcomes with MeSHD019737 from MeSHD003643 MeSHD014019.
20348099	Glutathionylation of MeSHD000226 induced by MeSHD002248 prevents MeSHD051336 permeabilization and MeSHD017209.	The present MeSHD014937 demonstrates the MeSHD001076 of MeSHD002248 to prevent MeSHD017209 in a primary MeSHQ000208 of MeSHD001253. For the first MeSHD013995, the antiapoptotic MeSHD001519 can be clearly attributed to the inhibition of MeSHD051336 permeabilization (MeSHD020782), a key event in the intrinsic apoptotic pathway. In isolated non-synaptic MeSHD008928, MeSHD002248 partially inhibits (i) loss of potential, (ii) the opening of a nonspecific pore through the inner MeSHD008566, (iii) swelling, and (iv) MeSHD045304 release, which are induced by MeSHD002118, MeSHD003958, or MeSHD001278 (a MeSHD008024 of ANT). MeSHD002248 directly modulates ANT MeSHQ000502 by enhancing MeSHD000244/MeSHD000255 exchange and prevents its pore-forming activity. Additionally, MeSHD002248 induces MeSHD017382 (ROS) generation, and its MeSHQ000517 by MeSHD019207 decreases MeSHD002248 MeSHD019610 in intact MeSHD002477 as well as in isolated MeSHD008928, revealing the key MeSHD012380 of ROS. On the other MeSHD006225, MeSHD002248 induces a slight increase in mitochondrial MeSHD019803, which is essential for MeSHD017209 modulation by (i) delaying astrocytic MeSHD017209, (ii) decreasing MeSHD020782, and (iii) enhancing MeSHD000244/MeSHD000255 translocation activity of ANT. Moreover, MeSHD002248 and MeSHD019803 trigger ANT glutathionylation, a post-translational process regulating MeSHD011506 MeSHQ000502 in response to MeSHD010084 cellular changes. In conclusion, MeSHD002248 protects MeSHD001253 from MeSHD017209 by preventing MeSHD020782, acting on ANT (glutathionylation and inhibition of its pore activity) via a preconditioning-like process mediated by ROS and MeSHD019803.
22194600	MeSHC038253 induces signal MeSHD014159 and activator of transcription (STAT) MeSHD011506 MeSHD010766: preclinical and clinical significance in MeSHD006258.	Activity of MeSHC038253 is implicated strongly in dissemination of MeSHQ000556 MeSHD009369 MeSHD002477 and MeSHD002477 of the MeSHD007107. In addition, MeSHC038253 enhances the MeSHD010766 of selected signaling molecules, including SRC and EGFR, in a manner that requires MeSHQ000378 but not enzymatic activity of MeSHC038253 and is mediated by its C-terminal domain. Clinically, MeSHC038253 MeSHD013194 is associated with larger MeSHD009369 and increased EGFR MeSHD010766 in MeSHD006257 and MeSHD009333 MeSHD002277. We hypothesized that signal MeSHD014159 and activator of transcription (STAT) MeSHD011506 mediate the protumorigenic MeSHQ000502 of MeSHC038253 downstream of the EGFR. We provide evidence that MeSHC038253 enhances the MeSHD010766 of STAT3 and STAT5b but not STAT5a. Moreover, enhanced proliferation of MeSHC038253 transfected MeSHD002477 was attenuated by STAT3 and STAT5b MeSHD034741, but not STAT5a or STAT1 MeSHD034741. Clinically, STAT3 MeSHD010766 was associated with MeSHD006258 progression, EGFR MeSHD010766, and MeSHC038253 expression and cellular localization. Notably, cytoplasmic rather than nuclear phospho-STAT3 correlated with increased MeSHD009369 size (T-stage; p = 0.007), number of MeSHQ000556 MeSHD009333 MeSHD008198 (p = 0.05), and reduced MeSHD013534 of MeSHD010361 (p = 0.04).
25824549	MeSHD062069 in MeSHD053803: social, legal and MeSHQ000941.	This MeSHD010209 discusses the MeSHD019368 of four waves of MeSHD062069 in MeSHD053803 alongside the social, legal and ethical aspect of these innovations. It emphasises the way in which technological advances and their socio-legal frameworks are co-produced, shaping MeSHD013672 MeSHD009042, MeSHD012933, and legal institutions. It also considers how imagined and actual MeSHQ000706 of MeSHD053803 MeSHD013672 are entangled with assertions about social order, affirmations of common values and MeSHD002961, and promises about security and MeSHD012935. Our MeSHD016420 seek to encourage the participation of scientific actors in the MeSHQ000254 of anticipatory governance deliberations concerning the widening application of MeSHD053803 in an increasing number of MeSHD057237 and civil jurisdictions.
29238751	MeSHD014197 Leaf Bacterial MeSHD012111 Structure and Diversity Differ along a Gradient of Urban Intensity.	MeSHD014197 leaf-associated MeSHD064307 have been studied in natural MeSHD017753 but less so in urban settings, where MeSHD000087602 on MeSHD014197 could impact MeSHD064307 and modify their interaction with their hosts. Additionally, MeSHD014197 act as vectors spreading bacterial MeSHD002477 in the MeSHD000388 in urban MeSHD004777 due to the density of microbial MeSHD002477 on aerial MeSHD010944 surfaces. Characterizing MeSHD014197 leaf bacterial MeSHD012111 along an urban gradient is thus key to understand the impact of MeSHD000087602 on urban MeSHD014197-bacterium interactions and on the MeSHD016424 urban MeSHD064307. In this study, we aimed (i) to characterize phyllosphere bacterial MeSHD012111 of seven MeSHD014197 species in urban MeSHD004777 and (ii) to describe the changes in MeSHD014197 phyllosphere bacterial MeSHD012111 structure and diversity along a gradient of increasing urban intensity and at two degrees of MeSHD014197 MeSHQ000302. Our results indicate that, as MeSHD000087602 increase, urban leaf bacterial MeSHD012111 show a reduction in the abundance of the dominant class in the natural MeSHD010944 MeSHD064307, the MeSHD020561. Our MeSHD014937 in the urban MeSHD004777 here reveals that the structures of leaf bacterial MeSHD012111 differ along the gradient of urban intensity. The diversity of phyllosphere MeSHD064307 increases at higher urban intensity, also displaying a greater number and variety of associated MeSHD007202 taxa than the low and medium urban gradient sites. In conclusion, we find that urban MeSHD004777 influence MeSHD014197 bacterial MeSHD012111 composition, and our results suggest that MeSHD005246 between MeSHD006802 and MeSHD010944 MeSHD064307 could shape urban MeSHD064307. IMPORTANCE In natural MeSHD065928, MeSHD014197 leaf surfaces host diverse bacterial MeSHD012111 whose structure and composition are primarily driven by host species identity. MeSHD014197 leaf bacterial diversity has also been shown to influence MeSHD014197 MeSHD012111 MeSHD004526, a key MeSHQ000502 of terrestrial MeSHD017753. However, most urban MeSHD064307 studies have focused on the MeSHD000076624, improving our MeSHD032882 of indoor MeSHD064307 but leaving much to be understood, especially in the nonbuilt MeSHD064307. Here, we provide the first multiple-species comparison of MeSHD014197 phyllosphere MeSHD056226 and diversity along a gradient of urban intensity. We demonstrate that urban MeSHD014197 possess characteristic bacterial MeSHD012111 that differ from those seen with MeSHD014197 in nonurban MeSHD004777, with MeSHD064307 on MeSHD014197 influenced by host species identity but also by the gradient of urban intensity and by the degree of MeSHQ000302 from other MeSHD014197. Our results suggest that MeSHD005246 between MeSHD006802 and MeSHD010944 MeSHD064307 could shape urban MeSHD064307.
